facet	value	count
annotation_class	GO:0051489	77
annotation_class	GO:0060296	77
annotation_class	GO:0071392	77
annotation_class	GO:0071558	77
annotation_class	GO:0080188	77
annotation_class	GO:0098560	77
annotation_class	GO:0098656	77
annotation_class	GO:2000636	77
annotation_class	GO:2001224	77
annotation_class	GO:0002055	76
annotation_class	GO:0004392	76
annotation_class	GO:0006168	76
annotation_class	GO:0009187	76
annotation_class	GO:0009808	76
annotation_class	GO:0015101	76
annotation_class	GO:0016309	76
annotation_class	GO:0016710	76
annotation_class	GO:0022821	76
annotation_class	GO:0031151	76
annotation_class	GO:0031522	76
annotation_class	GO:0032868	76
annotation_class	GO:0032970	76
annotation_class	GO:0034246	76
annotation_class	GO:0034458	76
annotation_class	GO:0034514	76
annotation_class	GO:0035803	76
annotation_class	GO:0042262	76
annotation_class	GO:0042602	76
annotation_class	GO:0042805	76
annotation_class	GO:0043103	76
annotation_class	GO:0043515	76
annotation_class	GO:0044209	76
annotation_class	GO:0046069	76
annotation_class	GO:0051497	76
annotation_class	GO:0051930	76
annotation_class	GO:0060537	76
annotation_class	GO:0080028	76
annotation_class	GO:0080065	76
annotation_class	GO:0097638	76
annotation_class	GO:0099160	76
annotation_class	GO:1903352	76
annotation_class	GO:0002025	75
annotation_class	GO:0006655	75
annotation_class	GO:0008385	75
annotation_class	GO:0008413	75
annotation_class	GO:0008823	75
annotation_class	GO:0009566	75
annotation_class	GO:0031252	75
annotation_class	GO:0034205	75
annotation_class	GO:0034620	75
annotation_class	GO:0036465	75
annotation_class	GO:0038036	75
annotation_class	GO:0048354	75
annotation_class	GO:0097037	75
annotation_class	GO:0098894	75
annotation_class	GO:2000369	75
annotation_class	GO:0000138	74
annotation_class	GO:0000242	74
annotation_class	GO:0001222	74
annotation_class	GO:0001778	74
annotation_class	GO:0003843	74
annotation_class	GO:0004357	74
annotation_class	GO:0004508	74
annotation_class	GO:0004938	74
annotation_class	GO:0005159	74
annotation_class	GO:0005700	74
annotation_class	GO:0005990	74
annotation_class	GO:0007023	74
annotation_class	GO:0008676	74
annotation_class	GO:0008830	74
annotation_class	GO:0009341	74
annotation_class	GO:0010241	74
annotation_class	GO:0015227	74
annotation_class	GO:0015889	74
annotation_class	GO:0019898	74
annotation_class	GO:0030947	74
annotation_class	GO:0032591	74
annotation_class	GO:0033152	74
annotation_class	GO:0033292	74
annotation_class	GO:0035256	74
annotation_class	GO:0035458	74
annotation_class	GO:0035612	74
annotation_class	GO:0038061	74
annotation_class	GO:0042446	74
annotation_class	GO:0043129	74
annotation_class	GO:0043516	74
annotation_class	GO:0046621	74
annotation_class	GO:0048170	74
annotation_class	GO:0050126	74
annotation_class	GO:0050262	74
annotation_class	GO:0050862	74
annotation_class	GO:0051661	74
annotation_class	GO:0052751	74
annotation_class	GO:0061769	74
annotation_class	GO:0070301	74
annotation_class	GO:0070915	74
annotation_class	GO:0071564	74
annotation_class	GO:0071913	74
annotation_class	GO:0097112	74
annotation_class	GO:0097124	74
annotation_class	GO:0097500	74
annotation_class	GO:0098807	74
annotation_class	GO:0099577	74
annotation_class	GO:0140507	74
annotation_class	GO:1902622	74
annotation_class	GO:2000301	74
annotation_class	GO:0000800	73
annotation_class	GO:0001756	73
annotation_class	GO:0001889	73
annotation_class	GO:0003100	73
annotation_class	GO:0004517	73
annotation_class	GO:0004800	73
annotation_class	GO:0005614	73
annotation_class	GO:0006941	73
annotation_class	GO:0007208	73
annotation_class	GO:0008153	73
annotation_class	GO:0008831	73
annotation_class	GO:0009376	73
annotation_class	GO:0010706	73
annotation_class	GO:0014826	73
annotation_class	GO:0015807	73
annotation_class	GO:0030171	73
annotation_class	GO:0031708	73
annotation_class	GO:0032836	73
annotation_class	GO:0032874	73
annotation_class	GO:0033045	73
annotation_class	GO:0042597	73
annotation_class	GO:0042806	73
annotation_class	GO:0045779	73
annotation_class	GO:0046210	73
annotation_class	GO:0051499	73
annotation_class	GO:0070166	73
annotation_class	GO:0072393	73
annotation_class	GO:0089720	73
annotation_class	GO:0120010	73
annotation_class	GO:1903898	73
annotation_class	GO:2000060	73
annotation_class	GO:0000246	72
annotation_class	GO:0001851	72
annotation_class	GO:0006911	72
annotation_class	GO:0007100	72
annotation_class	GO:0008107	72
annotation_class	GO:0010457	72
annotation_class	GO:0014808	72
annotation_class	GO:0015886	72
annotation_class	GO:0030158	72
annotation_class	GO:0030587	72
annotation_class	GO:0031013	72
annotation_class	GO:0031672	72
annotation_class	GO:0033181	72
annotation_class	GO:0033365	72
annotation_class	GO:0033842	72
annotation_class	GO:0035879	72
annotation_class	GO:0042438	72
annotation_class	GO:0042780	72
annotation_class	GO:0071885	72
annotation_class	GO:0097268	72
annotation_class	GO:1902412	72
annotation_class	GO:1904047	72
annotation_class	GO:1990845	72
annotation_class	GO:0004408	71
annotation_class	GO:0004483	71
annotation_class	GO:0005307	71
annotation_class	GO:0006078	71
annotation_class	GO:0006682	71
annotation_class	GO:0006699	71
annotation_class	GO:0007600	71
annotation_class	GO:0008568	71
annotation_class	GO:0010236	71
annotation_class	GO:0015739	71
annotation_class	GO:0016589	71
annotation_class	GO:0031436	71
annotation_class	GO:0031628	71
annotation_class	GO:0032024	71
annotation_class	GO:0032052	71
annotation_class	GO:0038062	71
annotation_class	GO:0042371	71
annotation_class	GO:0042730	71
annotation_class	GO:0042985	71
annotation_class	GO:0070221	71
annotation_class	GO:0070224	71
annotation_class	GO:0070573	71
annotation_class	GO:0071542	71
annotation_class	GO:0080151	71
annotation_class	GO:0097104	71
annotation_class	GO:0097105	71
annotation_class	GO:0140361	71
annotation_class	GO:1900376	71
annotation_class	GO:1901223	71
annotation_class	GO:1905897	71
annotation_class	GO:0000388	70
annotation_class	GO:0001174	70
annotation_class	GO:0001221	70
annotation_class	GO:0001609	70
annotation_class	GO:0003865	70
annotation_class	GO:0006949	70
annotation_class	GO:0008119	70
annotation_class	GO:0010168	70
annotation_class	GO:0010312	70
annotation_class	GO:0015803	70
annotation_class	GO:0018104	70
annotation_class	GO:0030099	70
annotation_class	GO:0030429	70
annotation_class	GO:0032355	70
annotation_class	GO:0032420	70
annotation_class	GO:0033202	70
annotation_class	GO:0034316	70
annotation_class	GO:0034333	70
annotation_class	GO:0035686	70
annotation_class	GO:0036010	70
annotation_class	GO:0042973	70
annotation_class	GO:0043420	70
annotation_class	GO:0044323	70
annotation_class	GO:0044874	70
annotation_class	GO:0045959	70
annotation_class	GO:0050435	70
annotation_class	GO:0061355	70
annotation_class	GO:0070106	70
annotation_class	GO:0070453	70
annotation_class	GO:0071204	70
annotation_class	GO:0071207	70
annotation_class	GO:0071209	70
annotation_class	GO:0071846	70
annotation_class	GO:0099518	70
annotation_class	GO:0001558	69
annotation_class	GO:0004733	69
annotation_class	GO:0005143	69
annotation_class	GO:0005304	69
annotation_class	GO:0007263	69
annotation_class	GO:0008140	69
annotation_class	GO:0015188	69
annotation_class	GO:0016287	69
annotation_class	GO:0030160	69
annotation_class	GO:0030883	69
annotation_class	GO:0030884	69
annotation_class	GO:0042997	69
annotation_class	GO:0045171	69
annotation_class	GO:0045923	69
annotation_class	GO:0046899	69
annotation_class	GO:0047274	69
annotation_class	GO:0048006	69
annotation_class	GO:0048007	69
annotation_class	GO:0051020	69
annotation_class	GO:0060287	69
annotation_class	GO:0070877	69
annotation_class	GO:0071300	69
annotation_class	GO:0071617	69
annotation_class	GO:0097745	69
annotation_class	GO:0099184	69
annotation_class	GO:1904355	69
annotation_class	GO:0000750	68
annotation_class	GO:0001641	68
annotation_class	GO:0004666	68
annotation_class	GO:0005415	68
annotation_class	GO:0006570	68
annotation_class	GO:0006799	68
annotation_class	GO:0008935	68
annotation_class	GO:0009449	68
annotation_class	GO:0010737	68
annotation_class	GO:0015136	68
annotation_class	GO:0017118	68
annotation_class	GO:0019371	68
annotation_class	GO:0022626	68
annotation_class	GO:0030296	68
annotation_class	GO:0030330	68
annotation_class	GO:0031434	68
annotation_class	GO:0032204	68
annotation_class	GO:0042124	68
annotation_class	GO:0045089	68
annotation_class	GO:0046696	68
annotation_class	GO:0048269	68
annotation_class	GO:0048665	68
annotation_class	GO:0052325	68
annotation_class	GO:0052636	68
annotation_class	GO:0055046	68
annotation_class	GO:0070920	68
annotation_class	GO:1990052	68
annotation_class	GO:0004134	67
annotation_class	GO:0004135	67
annotation_class	GO:0004464	67
annotation_class	GO:0004536	67
annotation_class	GO:0004736	67
annotation_class	GO:0005199	67
annotation_class	GO:0006172	67
annotation_class	GO:0006657	67
annotation_class	GO:0007191	67
annotation_class	GO:0009289	67
annotation_class	GO:0009970	67
annotation_class	GO:0010595	67
annotation_class	GO:0016207	67
annotation_class	GO:0016428	67
annotation_class	GO:0016509	67
annotation_class	GO:0019988	67
annotation_class	GO:0031674	67
annotation_class	GO:0032332	67
annotation_class	GO:0034122	67
annotation_class	GO:0034653	67
annotation_class	GO:0038003	67
annotation_class	GO:0047952	67
annotation_class	GO:0047958	67
annotation_class	GO:0048251	67
annotation_class	GO:0048709	67
annotation_class	GO:0098592	67
annotation_class	GO:1900745	67
annotation_class	GO:1902775	67
annotation_class	GO:1990454	67
annotation_class	GO:1990513	67
annotation_class	GO:0000917	66
annotation_class	GO:0001604	66
annotation_class	GO:0001891	66
annotation_class	GO:0002757	66
annotation_class	GO:0003365	66
annotation_class	GO:0004064	66
annotation_class	GO:0004567	66
annotation_class	GO:0006196	66
annotation_class	GO:0008260	66
annotation_class	GO:0008631	66
annotation_class	GO:0009037	66
annotation_class	GO:0009813	66
annotation_class	GO:0016316	66
annotation_class	GO:0019740	66
annotation_class	GO:0019797	66
annotation_class	GO:0030576	66
annotation_class	GO:0032963	66
annotation_class	GO:0034052	66
annotation_class	GO:0042719	66
annotation_class	GO:0042941	66
annotation_class	GO:0050655	66
annotation_class	GO:0060072	66
annotation_class	GO:0071139	66
annotation_class	GO:0071398	66
annotation_class	GO:0097484	66
annotation_class	GO:0098636	66
annotation_class	GO:0099558	66
annotation_class	GO:0110085	66
annotation_class	GO:0140285	66
annotation_class	GO:1902224	66
annotation_class	GO:1902902	66
annotation_class	GO:0000346	65
annotation_class	GO:0000347	65
annotation_class	GO:0002938	65
annotation_class	GO:0003309	65
annotation_class	GO:0005228	65
annotation_class	GO:0005290	65
annotation_class	GO:0006066	65
annotation_class	GO:0008817	65
annotation_class	GO:0009007	65
annotation_class	GO:0009029	65
annotation_class	GO:0010306	65
annotation_class	GO:0015272	65
annotation_class	GO:0015949	65
annotation_class	GO:0016206	65
annotation_class	GO:0017038	65
annotation_class	GO:0017153	65
annotation_class	GO:0030641	65
annotation_class	GO:0031433	65
annotation_class	GO:0031466	65
annotation_class	GO:0032926	65
annotation_class	GO:0035338	65
annotation_class	GO:0036055	65
annotation_class	GO:0036088	65
annotation_class	GO:0042417	65
annotation_class	GO:0042424	65
annotation_class	GO:0042834	65
annotation_class	GO:0045030	65
annotation_class	GO:0045295	65
annotation_class	GO:0046578	65
annotation_class	GO:0050658	65
annotation_class	GO:0050910	65
annotation_class	GO:0051033	65
annotation_class	GO:0051373	65
annotation_class	GO:0060091	65
annotation_class	GO:0060272	65
annotation_class	GO:0061697	65
annotation_class	GO:0070579	65
annotation_class	GO:0090168	65
annotation_class	GO:0097186	65
annotation_class	GO:0099604	65
annotation_class	GO:1901097	65
annotation_class	GO:1905605	65
annotation_class	GO:2001136	65
annotation_class	GO:0002130	64
annotation_class	GO:0003085	64
annotation_class	GO:0003849	64
annotation_class	GO:0004980	64
annotation_class	GO:0005220	64
annotation_class	GO:0006256	64
annotation_class	GO:0006533	64
annotation_class	GO:0007289	64
annotation_class	GO:0008713	64
annotation_class	GO:0008776	64
annotation_class	GO:0016629	64
annotation_class	GO:0033211	64
annotation_class	GO:0033754	64
annotation_class	GO:0035517	64
annotation_class	GO:0036152	64
annotation_class	GO:0042824	64
annotation_class	GO:0046036	64
annotation_class	GO:0050916	64
annotation_class	GO:0072518	64
annotation_class	GO:0080084	64
annotation_class	GO:0097014	64
annotation_class	GO:0150079	64
annotation_class	GO:1901888	64
annotation_class	GO:2001237	64
annotation_class	GO:0002080	63
annotation_class	GO:0005363	63
annotation_class	GO:0006686	63
annotation_class	GO:0006707	63
annotation_class	GO:0008206	63
annotation_class	GO:0008254	63
annotation_class	GO:0008489	63
annotation_class	GO:0008892	63
annotation_class	GO:0009958	63
annotation_class	GO:0010257	63
annotation_class	GO:0015802	63
annotation_class	GO:0015929	63
annotation_class	GO:0030056	63
annotation_class	GO:0030371	63
annotation_class	GO:0030643	63
annotation_class	GO:0031848	63
annotation_class	GO:0033573	63
annotation_class	GO:0038130	63
annotation_class	GO:0043010	63
annotation_class	GO:0046098	63
annotation_class	GO:0048593	63
annotation_class	GO:0050311	63
annotation_class	GO:0052735	63
annotation_class	GO:0070197	63
annotation_class	GO:0098974	63
annotation_class	GO:0099044	63
annotation_class	GO:1902237	63
annotation_class	GO:1905839	63
annotation_class	GO:1990266	63
annotation_class	GO:0002639	62
annotation_class	GO:0003835	62
annotation_class	GO:0003839	62
annotation_class	GO:0003963	62
annotation_class	GO:0007195	62
annotation_class	GO:0007231	62
annotation_class	GO:0009514	62
annotation_class	GO:0009671	62
annotation_class	GO:0014059	62
annotation_class	GO:0022407	62
annotation_class	GO:0030520	62
annotation_class	GO:0031085	62
annotation_class	GO:0031460	62
annotation_class	GO:0031841	62
annotation_class	GO:0032228	62
annotation_class	GO:0034706	62
annotation_class	GO:0035060	62
annotation_class	GO:0042609	62
annotation_class	GO:0043473	62
annotation_class	GO:0050897	62
annotation_class	GO:0051481	62
annotation_class	GO:0051967	62
annotation_class	GO:0061750	62
annotation_class	GO:0061760	62
annotation_class	GO:0061975	62
annotation_class	GO:0070508	62
annotation_class	GO:0071939	62
annotation_class	GO:0097134	62
annotation_class	GO:0097345	62
